31,11,0.0013,0.0002,100.0,518.67,642.17,1579.12,1399.42,14.62,21.61,554.43,2387.98,9055.09,1.3,47.15,522.24,2388.01,8139.73,8.3832,0.03,392,2388,100.0,39.12,23.4295
31,12,-0.0009,0.0003,100.0,518.67,642.18,1579.01,1394.44,14.62,21.61,554.3,2387.99,9057.49,1.3,47.17,522.12,2388.01,8139.59,8.4032,0.03,390,2388,100.0,39.0,23.4151
31,13,0.0042,-0.0001,100.0,518.67,642.06,1581.71,1397.1,14.62,21.61,554.25,2388.01,9059.26,1.3,47.23,522.66,2388.06,8140.13,8.3956,0.03,393,2388,100.0,38.89,23.5862
31,14,-0.003,0.0001,100.0,518.67,641.66,1587.61,1398.61,14.62,21.61,554.4,2388.01,9057.46,1.3,47.31,522.8,2387.99,8140.72,8.3706,0.03,391,2388,100.0,38.99,23.4726
31,15,0.0011,0.0001,100.0,518.67,642.49,1583.13,1391.64,14.62,21.61,554.4,2388.04,9057.39,1.3,47.19,522.33,2388.02,8135.72,8.3784,0.03,392,2388,100.0,39.06,23.4839
31,16,0.0013,-0.0,100.0,518.67,641.65,1585.84,1398.7,14.62,21.61,554.72,2388.0,9049.27,1.3,47.04,522.21,2388.02,8142.44,8.3947,0.03,392,2388,100.0,38.94,23.3974
31,17,-0.0027,0.0005,100.0,518.67,642.13,1582.29,1401.29,14.62,21.61,554.0,2388.04,9054.63,1.3,47.11,522.56,2388.03,8133.96,8.4062,0.03,392,2388,100.0,39.11,23.3932
31,18,0.0019,0.0004,100.0,518.67,641.76,1589.63,1392.85,14.62,21.61,553.69,2388.04,9054.25,1.3,47.06,522.75,2388.03,8134.16,8.4117,0.03,393,2388,100.0,39.02,23.5791
31,19,-0.0011,0.0,100.0,518.67,642.18,1587.07,1399.25,14.62,21.61,554.14,2388.01,9055.95,1.3,47.32,522.08,2388.01,8135.21,8.4282,0.03,389,2388,100.0,39.03,23.4234
31,20,0.0009,-0.0003,100.0,518.67,642.16,1592.08,1397.95,14.62,21.61,554.36,2388.05,9057.86,1.3,47.14,521.89,2388.03,8138.31,8.371,0.03,393,2388,100.0,39.08,23.476
31,21,-0.0041,-0.0003,100.0,518.67,642.43,1590.86,1405.43,14.62,21.61,554.3,2388.01,9057.22,1.3,47.09,521.99,2388.05,8137.42,8.4408,0.03,392,2388,100.0,39.01,23.4254
31,22,-0.0,0.0005,100.0,518.67,642.41,1585.3,1395.91,14.62,21.61,554.1,2387.97,9059.15,1.3,47.2,522.0,2388.0,8139.19,8.3647,0.03,390,2388,100.0,39.07,23.3529
31,23,-0.0003,0.0001,100.0,518.67,642.13,1583.72,1398.73,14.62,21.61,554.09,2387.99,9049.36,1.3,47.45,522.33,2387.97,8142.07,8.3973,0.03,392,2388,100.0,39.07,23.4756
31,24,-0.0009,0.0003,100.0,518.67,642.02,1583.53,1400.11,14.62,21.61,554.34,2388.04,9054.41,1.3,47.01,522.85,2388.01,8138.91,8.3842,0.03,391,2388,100.0,39.05,23.4339
31,25,-0.0001,0.0003,100.0,518.67,641.81,1587.24,1395.24,14.62,21.61,555.03,2388.05,9053.45,1.3,47.3,521.68,2387.98,8140.76,8.4043,0.03,392,2388,100.0,38.93,23.3552
31,26,-0.0034,0.0005,100.0,518.67,642.49,1588.89,1394.61,14.62,21.61,554.05,2388.05,9057.32,1.3,47.16,522.33,2387.94,8136.26,8.4098,0.03,393,2388,100.0,38.83,23.4585
31,27,0.0007,0.0,100.0,518.67,641.97,1586.29,1395.12,14.62,21.61,554.79,2388.02,9060.61,1.3,47.26,522.39,2387.97,8141.44,8.3659,0.03,390,2388,100.0,38.92,23.3088
31,28,-0.0014,-0.0002,100.0,518.67,641.82,1584.33,1395.34,14.62,21.61,554.39,2387.96,9051.49,1.3,47.24,521.92,2387.98,8138.33,8.4182,0.03,392,2388,100.0,38.99,23.3738
31,29,0.0015,0.0004,100.0,518.67,642.75,1582.95,1397.95,14.62,21.6,553.71,2388.0,9056.69,1.3,47.25,522.83,2388.01,8140.99,8.4084,0.03,390,2388,100.0,39.13,23.4073
31,30,0.0012,0.0003,100.0,518.67,642.43,1584.37,1402.39,14.62,21.61,554.6,2388.08,9060.37,1.3,47.25,521.85,2388.0,8136.63,8.4189,0.03,391,2388,100.0,38.82,23.263
